experiment_id,group_id,group_name,user_id,timestamp,account_id,account_domain,quote_id,order_id,job_id,partner_id,user_dimensions
pricing_display_4way,anchoring,anchoring,USR0020251,2024-11-25,ACC002552,growth.com,QT806287505,,,,"{""segment"":""Growth""}"
pricing_display_4way,control,control,USR0018133,2024-10-07,ACC002292,growth.com,QT838806812,,,,"{""segment"":""Growth""}"
pricing_display_4way,control,control,USR0003331,2024-10-04,ACC003063,individuals.com,QT745121332,ORD14904901,,,"{""segment"":""Individuals""}"
pricing_display_4way,control,control,USR0003047,2024-11-21,ACC002976,enterprise.com,QT750927383,ORD91019566,,,"{""segment"":""Enterprise""}"
pricing_display_4way,anchoring,anchoring,USR0004807,2024-11-18,ACC000373,core.com,QT758999950,,,,"{""segment"":""Core""}"
pricing_display_4way,anchoring,anchoring,USR0016356,2024-10-28,ACC002545,growth.com,QT367295651,,,,"{""segment"":""Growth""}"
pricing_display_4way,bold_price,bold_price,USR0019709,2024-11-15,ACC001910,core.com,QT823698385,,,,"{""segment"":""Core""}"
pricing_display_4way,control,control,USR0018500,2024-10-02,ACC002740,core.com,QT340198658,,,,"{""segment"":""Core""}"
pricing_display_4way,urgency,urgency,USR0002654,2024-10-26,ACC002047,growth.com,QT811157083,,,,"{""segment"":""Growth""}"
pricing_display_4way,bold_price,bold_price,USR0013088,2024-12-10,ACC002748,growth.com,QT260769375,,,,"{""segment"":""Growth""}"
pricing_display_4way,urgency,urgency,USR0007823,2024-12-04,ACC001752,individuals.com,QT038964673,,,,"{""segment"":""Individuals""}"
pricing_display_4way,anchoring,anchoring,USR0010056,2024-12-05,ACC000723,individuals.com,QT294530412,,,,"{""segment"":""Individuals""}"
pricing_display_4way,anchoring,anchoring,USR0021711,2024-11-25,ACC001573,enterprise.com,QT352460270,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,anchoring,anchoring,USR0017892,2024-10-14,ACC002711,core.com,QT462548719,,,,"{""segment"":""Core""}"
pricing_display_4way,urgency,urgency,USR0021599,2024-10-26,ACC000052,enterprise.com,QT528125588,ORD95168741,,,"{""segment"":""Enterprise""}"
pricing_display_4way,anchoring,anchoring,USR0016363,2024-10-07,ACC002154,growth.com,QT549475535,,,,"{""segment"":""Growth""}"
pricing_display_4way,control,control,USR0011949,2024-11-11,ACC000207,enterprise.com,QT305932523,ORD82780544,,,"{""segment"":""Enterprise""}"
pricing_display_4way,control,control,USR0016381,2024-10-27,ACC000668,core.com,QT424901171,,,,"{""segment"":""Core""}"
pricing_display_4way,urgency,urgency,USR0012169,2024-11-20,ACC000273,growth.com,QT215355048,,,,"{""segment"":""Growth""}"
pricing_display_4way,bold_price,bold_price,USR0002769,2024-11-03,ACC000363,core.com,QT410531090,,,,"{""segment"":""Core""}"
pricing_display_4way,bold_price,bold_price,USR0006686,2024-12-01,ACC000922,growth.com,QT747432373,ORD04423142,,,"{""segment"":""Growth""}"
pricing_display_4way,control,control,USR0005816,2024-12-08,ACC000905,enterprise.com,QT367864290,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,bold_price,bold_price,USR0017937,2024-12-03,ACC000002,individuals.com,QT553809735,,,,"{""segment"":""Individuals""}"
pricing_display_4way,control,control,USR0007258,2024-10-16,ACC000873,growth.com,QT514735673,,,,"{""segment"":""Growth""}"
pricing_display_4way,bold_price,bold_price,USR0002738,2024-10-13,ACC002964,core.com,QT922081964,,,,"{""segment"":""Core""}"
pricing_display_4way,urgency,urgency,USR0000078,2024-12-01,ACC001161,enterprise.com,QT196479674,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,control,control,USR0004738,2024-10-20,ACC002724,core.com,QT876548664,,,,"{""segment"":""Core""}"
pricing_display_4way,bold_price,bold_price,USR0014760,2024-10-05,ACC003062,core.com,QT533131019,,,,"{""segment"":""Core""}"
pricing_display_4way,anchoring,anchoring,USR0004413,2024-11-24,ACC002975,enterprise.com,QT924344294,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,urgency,urgency,USR0015754,2024-11-22,ACC000131,individuals.com,QT571987334,,,,"{""segment"":""Individuals""}"
pricing_display_4way,bold_price,bold_price,USR0020224,2024-11-25,ACC001113,individuals.com,QT223818990,,,,"{""segment"":""Individuals""}"
pricing_display_4way,control,control,USR0000517,2024-12-09,ACC001839,enterprise.com,QT933105462,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,anchoring,anchoring,USR0003735,2024-10-16,ACC001041,enterprise.com,QT134513217,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,urgency,urgency,USR0009907,2024-11-25,ACC000557,growth.com,QT867558103,,,,"{""segment"":""Growth""}"
pricing_display_4way,urgency,urgency,USR0004583,2024-10-31,ACC000023,individuals.com,QT061773977,,,,"{""segment"":""Individuals""}"
pricing_display_4way,urgency,urgency,USR0011105,2024-12-05,ACC002195,enterprise.com,QT145766774,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,urgency,urgency,USR0008934,2024-11-14,ACC001995,enterprise.com,QT223792142,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,bold_price,bold_price,USR0007858,2024-11-21,ACC001850,core.com,QT541806146,ORD52083403,,,"{""segment"":""Core""}"
pricing_display_4way,urgency,urgency,USR0004530,2024-11-20,ACC000030,enterprise.com,QT483113547,ORD88828702,,,"{""segment"":""Enterprise""}"
pricing_display_4way,bold_price,bold_price,USR0004825,2024-10-23,ACC003100,individuals.com,QT660643555,,,,"{""segment"":""Individuals""}"
pricing_display_4way,anchoring,anchoring,USR0022428,2024-10-03,ACC002493,individuals.com,QT273874946,,,,"{""segment"":""Individuals""}"
pricing_display_4way,bold_price,bold_price,USR0009011,2024-10-04,ACC001456,core.com,QT534675944,ORD19835924,,,"{""segment"":""Core""}"
pricing_display_4way,bold_price,bold_price,USR0023456,2024-10-08,ACC001150,core.com,QT764258844,,,,"{""segment"":""Core""}"
pricing_display_4way,bold_price,bold_price,USR0012386,2024-10-06,ACC002499,growth.com,QT364585780,,,,"{""segment"":""Growth""}"
pricing_display_4way,urgency,urgency,USR0015716,2024-10-07,ACC000540,individuals.com,QT582869968,,,,"{""segment"":""Individuals""}"
pricing_display_4way,anchoring,anchoring,USR0003704,2024-12-09,ACC001416,growth.com,QT788838368,ORD90242750,,,"{""segment"":""Growth""}"
pricing_display_4way,anchoring,anchoring,USR0014204,2024-12-07,ACC002309,individuals.com,QT020610299,,,,"{""segment"":""Individuals""}"
pricing_display_4way,urgency,urgency,USR0024085,2024-11-28,ACC002833,enterprise.com,QT899802422,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,anchoring,anchoring,USR0017440,2024-10-09,ACC000636,enterprise.com,QT910243897,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,urgency,urgency,USR0008074,2024-11-02,ACC000592,core.com,QT325840230,,,,"{""segment"":""Core""}"
pricing_display_4way,anchoring,anchoring,USR0022583,2024-10-27,ACC000557,growth.com,QT514723013,,,,"{""segment"":""Growth""}"
pricing_display_4way,control,control,USR0004541,2024-10-30,ACC001929,growth.com,QT724845631,,,,"{""segment"":""Growth""}"
pricing_display_4way,control,control,USR0019618,2024-11-03,ACC002723,growth.com,QT151701754,,,,"{""segment"":""Growth""}"
pricing_display_4way,control,control,USR0015081,2024-12-07,ACC001374,individuals.com,QT477598556,,,,"{""segment"":""Individuals""}"
pricing_display_4way,anchoring,anchoring,USR0023594,2024-10-06,ACC002925,growth.com,QT696067517,,,,"{""segment"":""Growth""}"
pricing_display_4way,bold_price,bold_price,USR0002647,2024-10-19,ACC001122,enterprise.com,QT909566310,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,anchoring,anchoring,USR0014378,2024-12-08,ACC002113,growth.com,QT551813335,,,,"{""segment"":""Growth""}"
pricing_display_4way,urgency,urgency,USR0001806,2024-10-12,ACC002621,individuals.com,QT573528020,,,,"{""segment"":""Individuals""}"
pricing_display_4way,control,control,USR0015062,2024-11-08,ACC000802,individuals.com,QT661383130,ORD75836922,,,"{""segment"":""Individuals""}"
pricing_display_4way,anchoring,anchoring,USR0016052,2024-11-19,ACC002655,individuals.com,QT172992560,,,,"{""segment"":""Individuals""}"
pricing_display_4way,control,control,USR0018190,2024-12-13,ACC001614,enterprise.com,QT701154352,ORD15600134,,,"{""segment"":""Enterprise""}"
pricing_display_4way,control,control,USR0011791,2024-10-06,ACC000176,growth.com,QT085257549,,,,"{""segment"":""Growth""}"
pricing_display_4way,anchoring,anchoring,USR0011096,2024-12-05,ACC002134,growth.com,QT349374527,,,,"{""segment"":""Growth""}"
pricing_display_4way,bold_price,bold_price,USR0021656,2024-11-02,ACC002227,core.com,QT540786710,,,,"{""segment"":""Core""}"
pricing_display_4way,bold_price,bold_price,USR0000841,2024-12-04,ACC001148,growth.com,QT655092633,,,,"{""segment"":""Growth""}"
pricing_display_4way,urgency,urgency,USR0006067,2024-11-27,ACC000554,core.com,QT176303702,,,,"{""segment"":""Core""}"
pricing_display_4way,urgency,urgency,USR0002222,2024-11-27,ACC002259,growth.com,QT711678122,ORD37320168,,,"{""segment"":""Growth""}"
pricing_display_4way,urgency,urgency,USR0017383,2024-11-02,ACC002863,core.com,QT467009108,,,,"{""segment"":""Core""}"
pricing_display_4way,bold_price,bold_price,USR0021585,2024-10-24,ACC000440,individuals.com,QT649873829,,,,"{""segment"":""Individuals""}"
pricing_display_4way,control,control,USR0009137,2024-11-19,ACC000828,individuals.com,QT348523999,ORD44598747,,,"{""segment"":""Individuals""}"
pricing_display_4way,anchoring,anchoring,USR0001346,2024-11-17,ACC001448,growth.com,QT430562044,ORD73152803,,,"{""segment"":""Growth""}"
pricing_display_4way,anchoring,anchoring,USR0021355,2024-10-18,ACC000840,core.com,QT970513404,ORD79982452,,,"{""segment"":""Core""}"
pricing_display_4way,urgency,urgency,USR0011532,2024-11-05,ACC000991,enterprise.com,QT931983910,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,control,control,USR0006606,2024-10-02,ACC000091,enterprise.com,QT030441919,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,anchoring,anchoring,USR0006912,2024-12-06,ACC001323,enterprise.com,QT756507105,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,anchoring,anchoring,USR0015008,2024-11-10,ACC001663,core.com,QT998799897,,,,"{""segment"":""Core""}"
pricing_display_4way,urgency,urgency,USR0012682,2024-10-23,ACC002825,enterprise.com,QT618463292,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,bold_price,bold_price,USR0001198,2024-11-10,ACC001218,enterprise.com,QT808280891,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,urgency,urgency,USR0012000,2024-11-06,ACC001638,core.com,QT211873227,,,,"{""segment"":""Core""}"
pricing_display_4way,urgency,urgency,USR0024020,2024-12-06,ACC001783,core.com,QT969690765,,,,"{""segment"":""Core""}"
pricing_display_4way,anchoring,anchoring,USR0013850,2024-10-03,ACC000131,individuals.com,QT221779716,ORD46614548,,,"{""segment"":""Individuals""}"
pricing_display_4way,anchoring,anchoring,USR0010955,2024-11-16,ACC002163,growth.com,QT056070801,ORD40057809,,,"{""segment"":""Growth""}"
pricing_display_4way,bold_price,bold_price,USR0013253,2024-11-13,ACC002499,growth.com,QT703130719,,,,"{""segment"":""Growth""}"
pricing_display_4way,urgency,urgency,USR0012965,2024-11-14,ACC000761,core.com,QT391477592,,,,"{""segment"":""Core""}"
pricing_display_4way,urgency,urgency,USR0008935,2024-12-07,ACC002395,individuals.com,QT002162161,,,,"{""segment"":""Individuals""}"
pricing_display_4way,urgency,urgency,USR0018884,2024-12-12,ACC002128,core.com,QT062175126,,,,"{""segment"":""Core""}"
pricing_display_4way,control,control,USR0003410,2024-11-16,ACC002544,growth.com,QT371721017,,,,"{""segment"":""Growth""}"
pricing_display_4way,control,control,USR0002451,2024-10-05,ACC001629,growth.com,QT894536121,,,,"{""segment"":""Growth""}"
pricing_display_4way,control,control,USR0008277,2024-10-26,ACC000447,growth.com,QT231811171,ORD51397757,,,"{""segment"":""Growth""}"
pricing_display_4way,anchoring,anchoring,USR0014009,2024-11-06,ACC002200,core.com,QT297054855,,,,"{""segment"":""Core""}"
pricing_display_4way,control,control,USR0013260,2024-12-09,ACC001507,growth.com,QT983740221,,,,"{""segment"":""Growth""}"
pricing_display_4way,urgency,urgency,USR0015444,2024-10-13,ACC000975,growth.com,QT141231826,,,,"{""segment"":""Growth""}"
pricing_display_4way,urgency,urgency,USR0000655,2024-11-26,ACC002367,growth.com,QT371630840,,,,"{""segment"":""Growth""}"
pricing_display_4way,bold_price,bold_price,USR0006929,2024-10-07,ACC000005,individuals.com,QT526631451,,,,"{""segment"":""Individuals""}"
pricing_display_4way,bold_price,bold_price,USR0006671,2024-11-05,ACC002669,growth.com,QT108247404,,,,"{""segment"":""Growth""}"
pricing_display_4way,urgency,urgency,USR0023397,2024-10-15,ACC000750,core.com,QT519663618,,,,"{""segment"":""Core""}"
pricing_display_4way,urgency,urgency,USR0024577,2024-11-27,ACC002080,growth.com,QT915697942,,,,"{""segment"":""Growth""}"
pricing_display_4way,urgency,urgency,USR0019438,2024-10-02,ACC000226,core.com,QT962732516,,,,"{""segment"":""Core""}"
pricing_display_4way,urgency,urgency,USR0010333,2024-11-30,ACC002402,enterprise.com,QT838520648,ORD06596733,,,"{""segment"":""Enterprise""}"
pricing_display_4way,anchoring,anchoring,USR0000303,2024-10-03,ACC000649,core.com,QT928995532,,,,"{""segment"":""Core""}"
pricing_display_4way,bold_price,bold_price,USR0017229,2024-11-11,ACC000473,core.com,QT267912937,ORD85705469,,,"{""segment"":""Core""}"
pricing_display_4way,bold_price,bold_price,USR0001920,2024-10-12,ACC001798,growth.com,QT285889494,,,,"{""segment"":""Growth""}"
pricing_display_4way,urgency,urgency,USR0010650,2024-11-23,ACC002599,individuals.com,QT094224959,,,,"{""segment"":""Individuals""}"
pricing_display_4way,bold_price,bold_price,USR0003311,2024-11-17,ACC000586,core.com,QT683362430,ORD57134087,,,"{""segment"":""Core""}"
pricing_display_4way,control,control,USR0013776,2024-10-22,ACC000378,growth.com,QT284445580,,,,"{""segment"":""Growth""}"
pricing_display_4way,urgency,urgency,USR0022115,2024-10-16,ACC002998,individuals.com,QT065503870,,,,"{""segment"":""Individuals""}"
pricing_display_4way,control,control,USR0019887,2024-10-12,ACC002440,individuals.com,QT732073132,,,,"{""segment"":""Individuals""}"
pricing_display_4way,bold_price,bold_price,USR0009666,2024-12-08,ACC001992,core.com,QT050886348,,,,"{""segment"":""Core""}"
pricing_display_4way,anchoring,anchoring,USR0001564,2024-10-23,ACC000834,enterprise.com,QT412974778,ORD66619208,,,"{""segment"":""Enterprise""}"
pricing_display_4way,anchoring,anchoring,USR0013479,2024-11-09,ACC000681,core.com,QT936588791,,,,"{""segment"":""Core""}"
pricing_display_4way,urgency,urgency,USR0015276,2024-12-03,ACC001090,core.com,QT913174761,,,,"{""segment"":""Core""}"
pricing_display_4way,control,control,USR0007109,2024-11-01,ACC000701,core.com,QT282501197,,,,"{""segment"":""Core""}"
pricing_display_4way,anchoring,anchoring,USR0022786,2024-11-03,ACC000114,core.com,QT889549878,,,,"{""segment"":""Core""}"
pricing_display_4way,bold_price,bold_price,USR0000906,2024-10-09,ACC000186,growth.com,QT593399240,ORD48399722,,,"{""segment"":""Growth""}"
pricing_display_4way,control,control,USR0016525,2024-12-06,ACC002018,growth.com,QT548241384,,,,"{""segment"":""Growth""}"
pricing_display_4way,control,control,USR0017858,2024-10-03,ACC000643,core.com,QT397235638,,,,"{""segment"":""Core""}"
pricing_display_4way,urgency,urgency,USR0005761,2024-10-14,ACC000292,individuals.com,QT393746802,,,,"{""segment"":""Individuals""}"
pricing_display_4way,bold_price,bold_price,USR0006823,2024-12-08,ACC002373,core.com,QT704635670,,,,"{""segment"":""Core""}"
pricing_display_4way,urgency,urgency,USR0003609,2024-10-08,ACC002924,core.com,QT647680281,ORD73356619,,,"{""segment"":""Core""}"
pricing_display_4way,bold_price,bold_price,USR0023563,2024-10-09,ACC003040,growth.com,QT639001562,,,,"{""segment"":""Growth""}"
pricing_display_4way,bold_price,bold_price,USR0010950,2024-10-01,ACC002351,individuals.com,QT065871082,ORD03202776,,,"{""segment"":""Individuals""}"
pricing_display_4way,bold_price,bold_price,USR0009000,2024-10-11,ACC000134,growth.com,QT660388956,,,,"{""segment"":""Growth""}"
pricing_display_4way,anchoring,anchoring,USR0022932,2024-11-01,ACC002601,enterprise.com,QT269262642,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,bold_price,bold_price,USR0011657,2024-11-11,ACC000394,core.com,QT599328955,,,,"{""segment"":""Core""}"
pricing_display_4way,urgency,urgency,USR0008781,2024-10-18,ACC002181,individuals.com,QT148914159,ORD06695300,,,"{""segment"":""Individuals""}"
pricing_display_4way,urgency,urgency,USR0019549,2024-10-15,ACC003009,enterprise.com,QT613723058,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,bold_price,bold_price,USR0006936,2024-12-11,ACC001894,core.com,QT011568825,,,,"{""segment"":""Core""}"
pricing_display_4way,bold_price,bold_price,USR0011939,2024-12-09,ACC002160,growth.com,QT340477779,,,,"{""segment"":""Growth""}"
pricing_display_4way,urgency,urgency,USR0015752,2024-10-04,ACC002587,core.com,QT670041718,,,,"{""segment"":""Core""}"
pricing_display_4way,bold_price,bold_price,USR0017282,2024-10-21,ACC001423,growth.com,QT617720243,,,,"{""segment"":""Growth""}"
pricing_display_4way,urgency,urgency,USR0021662,2024-10-24,ACC001108,individuals.com,QT406658775,,,,"{""segment"":""Individuals""}"
pricing_display_4way,anchoring,anchoring,USR0018012,2024-12-04,ACC001540,enterprise.com,QT140816882,ORD39923017,,,"{""segment"":""Enterprise""}"
pricing_display_4way,control,control,USR0018994,2024-11-23,ACC000258,core.com,QT808831138,,,,"{""segment"":""Core""}"
pricing_display_4way,anchoring,anchoring,USR0024656,2024-10-23,ACC001884,core.com,QT655131865,,,,"{""segment"":""Core""}"
pricing_display_4way,bold_price,bold_price,USR0002497,2024-10-23,ACC002067,individuals.com,QT315903477,,,,"{""segment"":""Individuals""}"
pricing_display_4way,urgency,urgency,USR0007052,2024-11-09,ACC001284,individuals.com,QT380573072,,,,"{""segment"":""Individuals""}"
pricing_display_4way,anchoring,anchoring,USR0002044,2024-10-07,ACC001078,growth.com,QT153275733,ORD01086834,,,"{""segment"":""Growth""}"
pricing_display_4way,control,control,USR0020732,2024-10-03,ACC001095,growth.com,QT035574447,,,,"{""segment"":""Growth""}"
pricing_display_4way,bold_price,bold_price,USR0006524,2024-11-05,ACC000418,core.com,QT743216634,,,,"{""segment"":""Core""}"
pricing_display_4way,anchoring,anchoring,USR0021354,2024-11-20,ACC002191,growth.com,QT570314303,,,,"{""segment"":""Growth""}"
pricing_display_4way,urgency,urgency,USR0005675,2024-10-16,ACC002562,enterprise.com,QT193492069,ORD21422848,,,"{""segment"":""Enterprise""}"
pricing_display_4way,urgency,urgency,USR0022956,2024-10-02,ACC001970,core.com,QT345394585,,,,"{""segment"":""Core""}"
pricing_display_4way,control,control,USR0021776,2024-10-12,ACC002752,enterprise.com,QT186983039,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,bold_price,bold_price,USR0023295,2024-10-16,ACC000466,growth.com,QT731442912,ORD71106176,,,"{""segment"":""Growth""}"
pricing_display_4way,bold_price,bold_price,USR0001778,2024-11-12,ACC002510,growth.com,QT550723436,ORD05078436,,,"{""segment"":""Growth""}"
pricing_display_4way,anchoring,anchoring,USR0018266,2024-10-24,ACC000044,enterprise.com,QT586409335,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,bold_price,bold_price,USR0005436,2024-10-23,ACC002255,growth.com,QT180662581,,,,"{""segment"":""Growth""}"
pricing_display_4way,control,control,USR0017635,2024-10-14,ACC002538,core.com,QT381897889,ORD68256493,,,"{""segment"":""Core""}"
pricing_display_4way,anchoring,anchoring,USR0007879,2024-11-19,ACC000685,core.com,QT148699318,,,,"{""segment"":""Core""}"
pricing_display_4way,anchoring,anchoring,USR0011439,2024-11-28,ACC001038,growth.com,QT381325606,,,,"{""segment"":""Growth""}"
pricing_display_4way,control,control,USR0002950,2024-11-01,ACC002970,growth.com,QT804303750,,,,"{""segment"":""Growth""}"
pricing_display_4way,anchoring,anchoring,USR0010594,2024-10-01,ACC002021,core.com,QT128735382,,,,"{""segment"":""Core""}"
pricing_display_4way,bold_price,bold_price,USR0006327,2024-11-15,ACC003005,enterprise.com,QT574670849,ORD81448882,,,"{""segment"":""Enterprise""}"
pricing_display_4way,control,control,USR0012698,2024-11-25,ACC002676,growth.com,QT052367369,,,,"{""segment"":""Growth""}"
pricing_display_4way,urgency,urgency,USR0023503,2024-10-10,ACC002497,core.com,QT820075264,,,,"{""segment"":""Core""}"
pricing_display_4way,bold_price,bold_price,USR0023953,2024-11-23,ACC000161,individuals.com,QT222922813,,,,"{""segment"":""Individuals""}"
pricing_display_4way,bold_price,bold_price,USR0010348,2024-10-31,ACC002518,growth.com,QT185383543,,,,"{""segment"":""Growth""}"
pricing_display_4way,urgency,urgency,USR0023769,2024-10-10,ACC003018,core.com,QT651157604,,,,"{""segment"":""Core""}"
pricing_display_4way,urgency,urgency,USR0012592,2024-11-12,ACC001395,core.com,QT457259274,,,,"{""segment"":""Core""}"
pricing_display_4way,urgency,urgency,USR0010750,2024-10-18,ACC000602,individuals.com,QT573345286,,,,"{""segment"":""Individuals""}"
pricing_display_4way,bold_price,bold_price,USR0007075,2024-10-21,ACC001173,enterprise.com,QT170657818,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,control,control,USR0014073,2024-11-12,ACC002824,individuals.com,QT889964613,,,,"{""segment"":""Individuals""}"
pricing_display_4way,bold_price,bold_price,USR0000089,2024-10-26,ACC000411,enterprise.com,QT033521949,,,,"{""segment"":""Enterprise""}"
pricing_display_4way,anchoring,anchoring,USR0016355,2024-11-10,ACC000390,growth.com,QT345058912,,,,"{""segment"":""Growth""}"
pricing_display_4way,control,control,USR0024129,2024-10-28,ACC000133,core.com,QT693101717,,,,"{""segment"":""Core""}"
pricing_display_4way,urgency,urgency,USR0011073,2024-10-14,ACC001974,core.com,QT110252356,,,,"{""segment"":""Core""}"
pricing_display_4way,bold_price,bold_price,USR0006358,2024-11-12,ACC001144,growth.com,QT388840770,ORD33995683,,,"{""segment"":""Growth""}"
pricing_display_4way,anchoring,anchoring,USR0023325,2024-10-05,ACC000793,core.com,QT513329429,,,,"{""segment"":""Core""}"
pricing_display_4way,bold_price,bold_price,USR0004817,2024-10-27,ACC001761,core.com,QT641151890,,,,"{""segment"":""Core""}"
pricing_display_4way,control,control,USR0001510,2024-10-01,ACC002340,core.com,QT678735677,,,,"{""segment"":""Core""}"
pricing_display_4way,anchoring,anchoring,USR0014013,2024-11-22,ACC001452,individuals.com,QT403502126,,,,"{""segment"":""Individuals""}"
pricing_display_4way,control,control,USR0008839,2024-10-27,ACC000320,individuals.com,QT166278937,,,,"{""segment"":""Individuals""}"
pricing_display_4way,control,control,USR0002460,2024-10-14,ACC001651,core.com,QT366678146,,,,"{""segment"":""Core""}"
pricing_display_4way,control,control,USR0002773,2024-11-07,ACC001552,core.com,QT320095289,,,,"{""segment"":""Core""}"
mobile_nav_redesign,control,control,USR0018652,2025-07-25,ACC001791,core.com,QT533300982,,,,"{""segment"":""Core""}"
mobile_nav_redesign,treatment,treatment,USR0016444,2025-07-31,ACC001614,enterprise.com,QT439577949,,,,"{""segment"":""Enterprise""}"
mobile_nav_redesign,treatment,treatment,USR0005628,2025-08-11,ACC000987,core.com,QT351263942,,,,"{""segment"":""Core""}"
mobile_nav_redesign,control,control,USR0010947,2025-07-29,ACC000961,growth.com,QT589371493,,,,"{""segment"":""Growth""}"
mobile_nav_redesign,control,control,USR0003485,2025-08-21,ACC000293,core.com,QT619225082,,,,"{""segment"":""Core""}"
mobile_nav_redesign,treatment,treatment,USR0018061,2025-08-20,ACC002526,individuals.com,QT488487807,,,,"{""segment"":""Individuals""}"
mobile_nav_redesign,control,control,USR0016230,2025-07-05,ACC001583,core.com,QT263933256,,,,"{""segment"":""Core""}"
mobile_nav_redesign,control,control,USR0018010,2025-06-17,ACC000613,individuals.com,QT909916772,,,,"{""segment"":""Individuals""}"
mobile_nav_redesign,treatment,treatment,USR0010484,2025-08-20,ACC002426,core.com,QT298986929,,,,"{""segment"":""Core""}"
mobile_nav_redesign,control,control,USR0007282,2025-08-19,ACC002353,growth.com,QT618804539,,,,"{""segment"":""Growth""}"
mobile_nav_redesign,control,control,USR0019923,2025-06-16,ACC001570,growth.com,QT929236078,,,,"{""segment"":""Growth""}"
mobile_nav_redesign,control,control,USR0006395,2025-08-16,ACC001645,growth.com,QT136346458,,,,"{""segment"":""Growth""}"
mobile_nav_redesign,treatment,treatment,USR0021288,2025-07-01,ACC001696,core.com,QT115987901,,,,"{""segment"":""Core""}"
mobile_nav_redesign,control,control,USR0005172,2025-06-22,ACC001771,enterprise.com,QT482623931,,,,"{""segment"":""Enterprise""}"
mobile_nav_redesign,control,control,USR0006966,2025-08-12,ACC001225,individuals.com,QT183670768,,,,"{""segment"":""Individuals""}"
mobile_nav_redesign,control,control,USR0024381,2025-08-21,ACC003115,growth.com,QT239115177,,,,"{""segment"":""Growth""}"
mobile_nav_redesign,control,control,USR0003123,2025-07-20,ACC001839,enterprise.com,QT793364490,,,,"{""segment"":""Enterprise""}"
mobile_nav_redesign,control,control,USR0024535,2025-06-22,ACC003020,growth.com,QT113242897,,,,"{""segment"":""Growth""}"
mobile_nav_redesign,treatment,treatment,USR0014063,2025-06-24,ACC000011,individuals.com,QT208117681,,,,"{""segment"":""Individuals""}"
mobile_nav_redesign,control,control,USR0007422,2025-08-30,ACC002430,enterprise.com,QT370245795,,,,"{""segment"":""Enterprise""}"
mobile_nav_redesign,treatment,treatment,USR0007574,2025-07-27,ACC002933,individuals.com,QT576811464,ORD46601467,,,"{""segment"":""Individuals""}"
mobile_nav_redesign,control,control,USR0009027,2025-07-28,ACC002572,enterprise.com,QT689914466,,,,"{""segment"":""Enterprise""}"
mobile_nav_redesign,control,control,USR0006010,2025-08-22,ACC000607,core.com,QT411265511,,,,"{""segment"":""Core""}"
mobile_nav_redesign,control,control,USR0018489,2025-07-10,ACC000931,growth.com,QT887007149,,,,"{""segment"":""Growth""}"
mobile_nav_redesign,treatment,treatment,USR0015723,2025-07-12,ACC001372,growth.com,QT708440287,,,,"{""segment"":""Growth""}"
mobile_nav_redesign,control,control,USR0008906,2025-08-16,ACC001062,core.com,QT634025154,ORD20745370,,,"{""segment"":""Core""}"
mobile_nav_redesign,control,control,USR0001634,2025-07-29,ACC001631,individuals.com,QT203379467,,,,"{""segment"":""Individuals""}"
mobile_nav_redesign,treatment,treatment,USR0001960,2025-08-10,ACC002999,core.com,QT331983907,,,,"{""segment"":""Core""}"
mobile_nav_redesign,treatment,treatment,USR0020192,2025-07-25,ACC000687,individuals.com,QT388979944,,,,"{""segment"":""Individuals""}"
mobile_nav_redesign,treatment,treatment,USR0000239,2025-08-27,ACC002193,core.com,QT119268537,,,,"{""segment"":""Core""}"
mobile_nav_redesign,treatment,treatment,USR0023156,2025-07-21,ACC000033,growth.com,QT825846139,ORD25847600,,,"{""segment"":""Growth""}"
mobile_nav_redesign,control,control,USR0006690,2025-06-22,ACC000656,individuals.com,QT917598589,,,,"{""segment"":""Individuals""}"
mobile_nav_redesign,control,control,USR0024313,2025-08-21,ACC001167,growth.com,QT014732706,,,,"{""segment"":""Growth""}"
mobile_nav_redesign,treatment,treatment,USR0016410,2025-06-23,ACC001699,enterprise.com,QT029622524,,,,"{""segment"":""Enterprise""}"
mobile_nav_redesign,treatment,treatment,USR0013795,2025-08-12,ACC000472,core.com,QT622498562,,,,"{""segment"":""Core""}"
